Nome,Aeroporto,Cartões aceitos,Comodidades,Completude,Descrição,Dias da semana,Falta,Foto de capa,Galeria,Horário,IATA,ID Supabase,Núm. fotos,País,Prioridade,Status curadoria,Tempo máx permanência,Terminal,Website,Última atualização banco
Admirals Club MIA D30,"MIA · Miami, Estados Unidos","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque doméstico/internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,04:30-23:30,MIA,ed722924-a05e-4a4f-963b-2a2ffae208f9,0,Estados Unidos,Média,Pendente,,Concourse D,,22 de maio de 2026
Lufthansa Business Lounge (Satellit Schengen),"MUC · Munique, Alemanha",,,20,"Terminal 2 Satellite, near Gate K11 (MUC Airport), 85356 München",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,,MUC,6083435f-856b-4591-96e9-3d64f1d9b8d7,1,Alemanha,Média,Pendente,,,,26 de maio de 2026
Sumaq VIP Lounge & Business Center,"LIM · Lima, Peru",,,10,"Aeropuerto Internacional Jorge Chávez (LIM), El Callao, 1",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,LIM,fc38863c-0c69-40d6-86fc-117fe469ad32,0,Peru,Média,Pendente,,,,26 de maio de 2026
Flagship Lounge MIA,"MIA · Miami, Estados Unidos",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,First Class lounge American Airlines,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a1/Miami_International_Airport_%28KMIA-MIA%29_%288204606870%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Miami_International_Airport_%28KMIA-MIA%29_%288204606870%29.jpg,05:00-22:00,MIA,940549fe-8cb1-42e5-8fc7-6ff8cccb9bbd,1,Estados Unidos,Média,Pendente,,Concourse D,,22 de maio de 2026
Sala VIP Dali Iberia MAD T4S,"MAD · Madrid, Espanha",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",50,"Embarque internacional, primeira classe",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,MAD,982f7aa6-1b2f-486a-8ab7-d5fde3a490f2,0,Espanha,Média,Pendente,,Terminal 4S,,22 de maio de 2026
Plaza Premium Lounge,"MEL · Melbourne, Austrália",,,20,"Terminal 2, Melbourne Airport VIC 3045",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/29/Adelaide_International_Airport_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Adelaide_International_Airport_1.jpg,,MEL,5fe4e60d-0ebd-4d5c-88d1-de97c3b9328b,1,Austrália,Média,Pendente,,,,26 de maio de 2026
Elite Lounge MasterCard,"MEX · Cidade do México, México",,,20,"Terminal 1 (Aeropuerto Internacional de la Ciudad de México), 15620 Venustiano Carranza, Ciudad de México",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,,MEX,43bc758f-4d7b-4466-a516-5acc26ba86b9,1,México,Média,Pendente,,,,26 de maio de 2026
Lufthansa Senator Lounge (Satellit Schengen),"MUC · Munique, Alemanha",,,10,"Terminal 2 Satellite, near Gate K11 (MUC Airport), 85356 München",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,MUC,fba34ca5-6999-41f1-b510-22334861e404,0,Alemanha,Média,Pendente,,,,26 de maio de 2026
OSL Lounge domestic,"OSL · Oslo, Noruega",,,20,"Domestic Terminal (OSL Airport), 2060 Gardermoen",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/f1/Oslo_Airport_terminal_night_view.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Oslo_Airport_terminal_night_view.jpg,,OSL,b913dafb-25c4-41ab-9e1e-8fc9fa7a7c7a,1,Noruega,Média,Pendente,,,,26 de maio de 2026
Business Lounge,"ORY · Orly, França",,,20,"Terminal 3 (ORY Airport), Paris, Île-de-France",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,ORY,6b6dfcbe-2996-4d7b-80be-04e160f9102f,1,França,Média,Pendente,,,,26 de maio de 2026
Plaza Premium Lounge MCO,"MCO · Orlando, Estados Unidos","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,MCO,f5e693c1-f08d-4757-b27a-b1427a76dbaa,0,Estados Unidos,Baixa,Pendente,,Airside 4,,22 de maio de 2026
No.1 Lounge LGW South,"LGW · London/Gatwick, Reino Unido","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/21/Gatwick_Airport_%2850850159593%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Gatwick_Airport_%2850850159593%29.jpg,04:00-22:00,LGW,d45a2536-6837-40cd-9a83-f64a5b71e1cf,1,Reino Unido,Baixa,Pendente,,South Terminal,,22 de maio de 2026
Sala VIP Manaus Eduardo Gomes,"MAO · Manaus, Brasil","DragonPass, Mastercard Airport Experiences, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,MAO,e97e1f29-7ad9-4339-aa1b-b69a7673a929,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sala VIP Vinci Salvador,"SSA · Salvador, Brasil","DragonPass, Mastercard Airport Experiences, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,SSA,9ec39601-f947-497f-955f-6109f5b684bd,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
American Express Centurion Lounge SFO,"SFO · San Francisco, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/San_Francisco_International_Airport_-_aerial_photo.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/San_Francisco_International_Airport_-_aerial_photo.jpg,05:00-22:00,SFO,96959e39-51a3-4def-8feb-6fc738848e51,1,Estados Unidos,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Bidvest Premier Lounge JNB,"JNB · Joanesburgo, África do Sul","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,JNB,ab4a5129-ea66-41e5-a42b-da6f758ac446,0,África do Sul,Baixa,Pendente,,International Terminal,,22 de maio de 2026
American Express Centurion Lounge MEX,"MEX · Cidade do México, México","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,05:00-22:00,MEX,1d78d9bf-ff39-4b24-ba78-a8e887bcdf9c,1,México,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
ANA Lounge NRT,"NRT · Tokyo/Narita, Japão",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional ANA,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/1/19/JA02WJ_JFK_Landing_22L_JL_A350_1041_Small_%2853548157200%29.png,https://upload.wikimedia.org/wikipedia/commons/1/19/JA02WJ_JFK_Landing_22L_JL_A350_1041_Small_%2853548157200%29.png,07:00-21:00,NRT,562cb016-eb5d-4398-a430-681d9774474f,1,Japão,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
W Premium Lounge · Santos Dumont,"SDU · Aeroporto Santos Dumont · Rio de Janeiro, Desconhecido","DragonPass, LoungeKey, Mastercard Airport Experiences, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Vista, Wi-Fi",50,"Andar superior, próximo ao embarque doméstico | Voucher: Vista da Baía de Guanabara. Acesso via LoungeKey.",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:30–22:30,SDU,028d864d-269c-4adf-8cf2-0698dd083aff,0,Desconhecido,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
LATAM VIP Lounge REC,"REC · Recife, Brasil","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,REC,b9fcf7fe-e6d8-49b1-8b8a-38ea242d86e8,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sumaq Lounge LIM,"LIM · Lima, Peru","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,LIM,977a2bb8-0280-4c2a-9cf1-77af05eaa902,0,Peru,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
W Premium Lounge · São Luís,"SLZ · Aeroporto Internacional Marechal Cunha Machado · São Luís, Desconhecido","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",60,"Piso superior, embarque doméstico",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,05:00–22:00,SLZ,a2a23595-482e-473b-96a4-17850e4e4cc0,1,Desconhecido,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
SAS Gold Lounge OSL,"OSL · Oslo, Noruega",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque non-Schengen,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Scandinavian_Airlines_System_%2849606868433%29.jpg,05:00-22:00,OSL,6a0dcbb3-4b9f-42b2-890f-875946d5e056,1,Noruega,Baixa,Pendente,,International,,22 de maio de 2026
American Express Centurion Lounge ORD,"ORD · Chicago, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,ORD,86cc1752-72ca-450a-b33c-f9c25d0c0995,0,Estados Unidos,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Malaysia Airlines Golden Lounge KUL,"KUL · Kuala Lumpur, Malásia","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/c/c2/Aerial_photograph_of_Malaysia_on_15_January_2026_-_02.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Aerial_photograph_of_Malaysia_on_15_January_2026_-_02.jpg,24h,KUL,50f10109-9dae-47cb-a83f-cde067705c8f,1,Malásia,Baixa,Pendente,,Satellite Building,,22 de maio de 2026
W Premium Lounge · Foz do Iguaçu,"IGU · Foz do Iguaçu, Brasil","LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Área de embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:30–21:30,IGU,5bbc3907-dc3b-45b6-814a-b91065ada57f,0,Brasil,Baixa,Pendente,,Terminal Doméstico,,23 de maio de 2026
Korean Air KAL Prestige Lounge ICN,"ICN · Seul, Coreia do Sul",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,ICN,7071dce2-4331-4787-9c39-9fccf172e6f4,0,Coreia do Sul,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
SATS Premier Lounge SIN T1,"SIN · Singapura, Singapura","DragonPass, LoungeKey, Priority Pass","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,SIN,a2aade54-6954-4b45-9fcb-a23a8e516a90,0,Singapura,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
United Polaris Lounge IAH,"IAH · Houston/George Bush, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,07:00-22:00,IAH,91915f0c-34ae-4d16-a921-6ae06acfcdbd,1,Estados Unidos,Baixa,Pendente,,Terminal E,,22 de maio de 2026
Sala VIP Smiles Diamante POA,"POA · Porto Alegre, Brasil",Smiles Diamante,"Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,POA,539e4070-699f-40c8-a169-9de2d9faa081,0,Brasil,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Capital One Landing ORD,"ORD · Chicago, Estados Unidos","Capital One Lounges, Priority Pass","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/c/c2/O%27Hare_International_Airport_%28Iss069e037725%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/O%27Hare_International_Airport_%28Iss069e037725%29_%28cropped%29.jpg,05:00-22:00,ORD,074d6ca1-c694-4a6e-82ee-ab4b5988b7c2,1,Estados Unidos,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Sala Montale Lounge MXP T1,"MXP · Milão, Itália","LoungeKey, Priority Pass, SkyTeam Elite Plus, Star Alliance Gold","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,MXP,185fff3c-0c4b-4d1c-8138-f4935f2faa9d,0,Itália,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
United Polaris Lounge ORD,"ORD · Chicago, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque internacional Polaris,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,07:00-22:00,ORD,5c56c2a5-fdbc-48a3-880b-563aaf0fe995,1,Estados Unidos,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Qantas Business Lounge MEL,"MEL · Melbourne, Austrália","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque Qantas,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,05:00-23:00,MEL,6f93a86f-bea5-4e98-99bb-bcd56027a683,1,Austrália,Baixa,Pendente,,T2 International,,22 de maio de 2026
W Premium Lounge · Manaus,"MAO · Manaus, Brasil","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",60,"Andar superior, acesso pela escada após check-in | Voucher: Acesso via LoungeKey ou Priority Pass",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/c/c5/Berlin_Brandenburg_Airport_TAP_Air_Portugal_Airbus_A321-251NX_CS-TXD_%28DSC06323%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Berlin_Brandenburg_Airport_TAP_Air_Portugal_Airbus_A321-251NX_CS-TXD_%28DSC06323%29.jpg,05:00–23:00,MAO,424dfa2b-a565-4583-9f5e-8bb129b167fd,1,Brasil,Baixa,Pendente,,Terminal 1,,23 de maio de 2026
Sala VIP Londrina,"LDB · Londrina/Governador José Richa, Desconhecido","DragonPass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00-21:00,LDB,0925dc06-d72d-4da7-8a4d-a4af5ce47708,0,Desconhecido,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
W Premium Lounge · Maceió,"MCZ · Maceió, Brasil","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",60,"Andar superior, embarque doméstico",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/1/1f/ZeppelinLZ127a.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1f/ZeppelinLZ127a.jpg,05:30–22:00,MCZ,9c2f3d5e-c129-46a8-842b-9aaf5275dc4d,1,Brasil,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
Air France Lounge ORY 3,"ORY · Paris/Orly, França",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,05:30-22:00,ORY,3a1ac93c-b7da-470e-a6e1-8027d8efba2f,1,França,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
ANA Lounge OPO,"OPO · Porto, Portugal","LoungeKey, Priority Pass, Star Alliance Gold","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,OPO,90e125bc-156e-45dc-8cf5-755e13a90747,0,Portugal,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Chase Sapphire Lounge LGA,"LGA · New York/LaGuardia, Estados Unidos","Chase Sapphire Lounges, Priority Pass","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,LGA,7a44f099-b6a2-4bd1-8f90-46b8145fe999,0,Estados Unidos,Baixa,Pendente,,Terminal B,,22 de maio de 2026
Turkish Airlines Lounge Miles & Smiles IST,"IST · Istambul, Turquia",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",60,Lounge para Miles&Smiles Elite,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/6/60/Hoofddorp_Thalys_TGV-PBA_4534_trein_9340_Paris-Nord_-_Flickr_-_Rob_Dammers.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Hoofddorp_Thalys_TGV-PBA_4534_trein_9340_Paris-Nord_-_Flickr_-_Rob_Dammers.jpg,24h,IST,9e7238a6-f667-4133-a65b-3c3fc994d121,1,Turquia,Baixa,Pendente,,International Departures,,22 de maio de 2026
Living Heineken · Foz do Iguaçu,"IGU · Foz do Iguaçu, Brasil","DragonPass, Heineken Voucher, LoungeKey","Ar condicionado, Bar, Comida, Wi-Fi",50,"Andar superior, vista para o saguão | Voucher: Voucher Heineken aceito. Acesso via LoungeKey.",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00–22:00,IGU,120100d7-3e8f-4923-9146-ad2f5b9e3b02,0,Brasil,Baixa,Pendente,,Terminal Internacional,,23 de maio de 2026
LATAM VIP Lounge POA,"POA · Porto Alegre, Brasil","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,POA,c4748d3b-d32c-45c0-8407-176013c4c0bb,0,Brasil,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Chase Sapphire Lounge LAX,"LAX · Los Angeles, Estados Unidos","Chase Sapphire Lounges, Priority Pass","Ar condicionado, Bar, Centro de negócios, Comida, Vista, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,05:00-22:00,LAX,748f3437-b11b-4e9c-81df-54ccf278e0f5,1,Estados Unidos,Baixa,Pendente,,Tom Bradley International,,22 de maio de 2026
Aeromexico Premier Lounge MEX,"MEX · Cidade do México, México",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque Aeromexico Internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,05:00-22:00,MEX,5d670c8b-71dc-4d9d-968b-8c08d77c9a57,1,México,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Plaza Premium Lounge REC,"REC · Recife, Brasil","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque doméstico,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8b/DHS_Agencies_Support_Super_Bowl_LIX_Security_February_2025_-_108.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/DHS_Agencies_Support_Super_Bowl_LIX_Security_February_2025_-_108.jpg,04:00-23:00,REC,6a243d7d-b705-491d-968b-7fcbec18b018,1,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sala VIP Smiles Diamante REC,"REC · Recife, Brasil",Smiles Diamante,"Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,REC,a9972b6c-0391-4ad8-9497-4312bc0f1afe,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Plaza Premium Lounge PVG T2,"PVG · Shanghai, China","DragonPass, LoungeKey, Plaza Premium, Priority Pass","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00-23:00,PVG,4389e6b0-ce5e-4af1-b33c-19e7644e79ac,0,China,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Clubrooms LGW,"LGW · London/Gatwick, Reino Unido","LoungeKey, Priority Pass","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque premium,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-21:00,LGW,aa891c83-0a4f-4c19-8e17-b86f9ebe38ef,0,Reino Unido,Baixa,Pendente,,South Terminal,,22 de maio de 2026
